"id","player_id","matches_played","total_wins","total_loss","mm_points","assist","death","hs","kills","is_mm","created_at","updated_at"
500,1119887,1,0,1,-1,0,17,5,5,0,"2020-02-02 15:51:02.0","2020-02-02 15:51:02.0"
501,783953,2,1,1,2,5,43,26,42,0,"2020-02-02 15:52:02.0","2020-02-02 15:52:02.0"
502,313021,1,0,1,-1,1,13,10,11,0,"2020-02-02 15:52:32.0","2020-02-02 15:52:32.0"
503,1040291,1,0,1,-1,1,2,1,1,0,"2020-02-02 15:52:32.0","2020-02-02 15:52:32.0"
504,1259133,1,0,1,-1,1,2,0,0,0,"2020-02-02 15:52:32.0","2020-02-02 15:52:32.0"
505,905863,3,2,1,5,17,67,28,54,0,"2020-02-02 15:55:02.0","2020-02-02 15:55:02.0"
506,1063989,1,0,1,-1,2,10,6,7,0,"2020-02-02 15:58:02.0","2020-02-02 15:58:02.0"
507,682613,1,0,1,-1,8,32,15,21,0,"2020-02-02 15:58:31.0","2020-02-02 15:58:31.0"
508,411255,1,0,1,-1,2,13,4,8,0,"2020-02-02 15:59:32.0","2020-02-02 15:59:32.0"
509,863689,4,2,2,4,22,66,48,66,0,"2020-02-02 15:59:33.0","2020-02-02 15:59:33.0"
510,1251018,2,2,0,6,8,29,18,28,0,"2020-02-02 15:59:33.0","2020-02-02 15:59:33.0"
511,370241,1,0,1,-1,4,25,10,16,0,"2020-02-02 16:03:32.0","2020-02-02 16:03:32.0"
512,106578,1,1,0,3,4,19,8,21,0,"2020-02-02 16:04:01.0","2020-02-02 16:04:01.0"
513,1113805,1,1,0,2,3,23,3,7,0,"2020-02-02 16:04:01.0","2020-02-02 16:04:01.0"
514,1329,1,1,0,3,4,14,9,16,0,"2020-02-02 16:14:01.0","2020-02-02 16:14:01.0"
515,417241,1,0,1,-1,2,20,7,11,0,"2020-02-02 16:15:31.0","2020-02-02 16:15:31.0"
516,574406,2,0,2,-2,6,44,12,23,0,"2020-02-02 16:16:02.0","2020-02-02 16:16:02.0"
517,393044,3,3,0,9,9,64,25,41,0,"2020-02-02 16:16:32.0","2020-02-02 16:16:32.0"
518,720802,4,3,1,8,23,66,46,61,0,"2020-02-02 16:17:02.0","2020-02-02 16:17:02.0"
519,833553,2,1,1,2,7,24,8,18,0,"2020-02-02 16:17:02.0","2020-02-02 16:17:02.0"
520,1161972,4,1,3,-1,8,46,18,30,0,"2020-02-02 16:17:02.0","2020-02-02 16:17:02.0"
521,1175741,1,0,1,-1,3,19,9,12,0,"2020-02-02 16:19:01.0","2020-02-02 16:19:01.0"
522,469365,7,5,2,13,30,103,59,88,0,"2020-02-02 16:22:02.0","2020-02-02 16:22:02.0"
523,640425,3,2,1,5,7,27,11,26,0,"2020-02-02 16:23:32.0","2020-02-02 16:23:32.0"
524,700580,1,1,0,3,4,17,3,11,0,"2020-02-02 16:31:32.0","2020-02-02 16:31:32.0"
525,1056408,2,2,0,6,10,29,24,31,0,"2020-02-02 16:31:32.0","2020-02-02 16:31:32.0"
526,1257917,2,1,1,2,7,37,13,27,0,"2020-02-02 16:31:32.0","2020-02-02 16:31:32.0"
527,200107,1,1,0,3,1,15,7,13,0,"2020-02-02 16:36:02.0","2020-02-02 16:36:02.0"
528,853419,1,1,0,3,3,14,16,18,0,"2020-02-02 16:40:02.0","2020-02-02 16:40:02.0"
529,724106,2,1,1,2,7,36,15,21,0,"2020-02-02 16:47:33.0","2020-02-02 16:47:33.0"
530,662923,1,1,0,3,7,19,6,15,0,"2020-02-02 16:48:01.0","2020-02-02 16:48:01.0"
531,803234,1,0,1,-1,1,1,0,0,0,"2020-02-02 16:48:01.0","2020-02-02 16:48:01.0"
532,114667,1,1,0,2,2,10,2,3,0,"2020-02-02 16:50:02.0","2020-02-02 16:50:02.0"
533,296109,1,1,0,3,7,16,8,11,0,"2020-02-02 16:51:02.0","2020-02-02 16:51:02.0"
534,485047,1,1,0,3,5,10,10,16,0,"2020-02-02 16:51:03.0","2020-02-02 16:51:03.0"
535,148462,2,2,0,6,9,44,13,22,0,"2020-02-02 17:02:02.0","2020-02-02 17:02:02.0"
536,811693,6,4,2,10,32,118,33,88,0,"2020-02-02 17:02:02.0","2020-02-02 17:02:02.0"
537,383789,1,0,1,-1,3,12,4,7,0,"2020-02-02 17:04:32.0","2020-02-02 17:04:32.0"
538,640375,1,0,1,-1,0,5,0,0,0,"2020-02-02 17:04:32.0","2020-02-02 17:04:32.0"
539,993941,1,1,0,3,3,6,8,12,0,"2020-02-02 17:04:33.0","2020-02-02 17:04:33.0"
540,888634,1,0,1,-1,0,1,0,0,0,"2020-02-02 17:06:32.0","2020-02-02 17:06:32.0"
541,1178066,3,1,2,1,10,57,10,28,0,"2020-02-02 17:12:32.0","2020-02-02 17:12:32.0"
542,1252652,1,0,1,-1,1,4,1,1,0,"2020-02-02 17:12:32.0","2020-02-02 17:12:32.0"
543,453840,1,1,0,3,1,12,1,7,0,"2020-02-02 17:14:02.0","2020-02-02 17:14:02.0"
544,667725,1,0,1,-1,4,21,10,11,0,"2020-02-02 17:14:02.0","2020-02-02 17:14:02.0"
545,1012211,2,2,0,6,10,34,15,26,0,"2020-02-02 17:27:02.0","2020-02-02 17:27:02.0"
546,42357,1,1,0,3,1,15,6,12,0,"2020-02-02 17:28:31.0","2020-02-02 17:28:31.0"
547,915190,1,0,1,-1,2,14,9,13,0,"2020-02-02 17:29:31.0","2020-02-02 17:29:31.0"
548,421466,2,0,2,-2,5,26,7,8,0,"2020-02-02 17:29:33.0","2020-02-02 17:29:33.0"
549,300233,1,1,0,3,2,15,9,9,0,"2020-02-02 17:34:02.0","2020-02-02 17:34:02.0"
550,345524,1,0,1,-1,3,20,9,12,0,"2020-02-02 17:34:02.0","2020-02-02 17:34:02.0"
551,650062,1,0,1,-1,0,17,10,9,0,"2020-02-02 17:35:02.0","2020-02-02 17:35:02.0"
552,144071,3,3,0,9,27,55,31,49,0,"2020-02-02 17:36:01.0","2020-02-02 17:36:01.0"
553,623459,7,4,3,9,28,140,66,101,0,"2020-02-02 17:38:02.0","2020-02-02 17:38:02.0"
554,1064647,1,1,0,3,1,6,1,2,0,"2020-02-02 17:38:02.0","2020-02-02 17:38:02.0"
555,1232037,1,0,1,-1,5,24,5,9,0,"2020-02-02 17:38:02.0","2020-02-02 17:38:02.0"
556,864512,1,0,1,-1,1,8,2,4,0,"2020-02-02 17:38:02.0","2020-02-02 17:38:02.0"
557,974568,1,0,1,-1,3,10,3,5,0,"2020-02-02 17:38:02.0","2020-02-02 17:38:02.0"
558,1249623,1,0,1,-1,2,9,0,0,0,"2020-02-02 17:38:02.0","2020-02-02 17:38:02.0"
559,60878,4,2,2,4,14,59,23,39,0,"2020-02-02 17:39:01.0","2020-02-02 17:39:01.0"
560,731392,1,0,1,-1,4,23,3,8,0,"2020-02-02 17:41:02.0","2020-02-02 17:41:02.0"
561,358487,1,0,1,-1,3,18,5,7,0,"2020-02-02 17:46:02.0","2020-02-02 17:46:02.0"
562,703783,2,0,2,-2,9,40,8,20,0,"2020-02-02 17:46:02.0","2020-02-02 17:46:02.0"
563,720891,9,3,6,3,36,200,80,130,0,"2020-02-02 17:46:02.0","2020-02-02 17:46:02.0"
564,217444,2,1,1,2,6,31,16,27,0,"2020-02-02 17:47:02.0","2020-02-02 17:47:02.0"
565,831705,1,1,0,3,4,17,5,10,0,"2020-02-02 17:47:33.0","2020-02-02 17:47:33.0"
566,313581,1,0,1,-1,8,24,6,8,0,"2020-02-02 17:59:32.0","2020-02-02 17:59:32.0"
567,1193060,1,0,1,-1,2,7,1,3,0,"2020-02-02 18:03:02.0","2020-02-02 18:03:02.0"
568,491070,1,0,1,-1,2,18,8,11,0,"2020-02-02 18:07:02.0","2020-02-02 18:07:02.0"
569,810746,1,1,0,3,4,11,2,11,0,"2020-02-02 18:07:02.0","2020-02-02 18:07:02.0"
570,800477,3,0,3,-3,14,71,17,43,0,"2020-02-02 18:07:31.0","2020-02-02 18:07:31.0"
571,1185329,11,5,6,9,39,222,68,135,0,"2020-02-02 18:09:33.0","2020-02-02 18:09:33.0"
572,1022220,1,0,1,-1,5,20,6,12,0,"2020-02-02 18:10:01.0","2020-02-02 18:10:01.0"
573,520315,4,2,2,4,20,64,23,48,0,"2020-02-02 18:14:31.0","2020-02-02 18:14:31.0"
574,549621,3,0,3,-3,11,66,24,36,0,"2020-02-02 18:18:31.0","2020-02-02 18:18:31.0"
575,969504,3,0,3,-3,6,56,16,26,0,"2020-02-02 18:20:02.0","2020-02-02 18:20:02.0"
576,1019548,1,1,0,3,6,20,7,12,0,"2020-02-02 18:27:02.0","2020-02-02 18:27:02.0"
577,1222691,6,2,4,2,24,127,29,57,0,"2020-02-02 18:27:02.0","2020-02-02 18:27:02.0"
578,33730,4,2,2,4,18,73,26,40,0,"2020-02-02 18:27:31.0","2020-02-02 18:27:31.0"
579,83366,1,0,1,-1,3,22,6,9,0,"2020-02-02 18:27:31.0","2020-02-02 18:27:31.0"
580,26409,3,0,3,-3,6,66,23,38,0,"2020-02-02 18:32:03.0","2020-02-02 18:32:03.0"
581,1210200,6,5,1,14,28,104,51,90,0,"2020-02-02 18:36:02.0","2020-02-02 18:36:02.0"
582,257142,1,0,1,-2,6,26,10,16,0,"2020-02-02 18:36:32.0","2020-02-02 18:36:32.0"
583,1211865,2,0,2,-2,8,48,3,12,0,"2020-02-02 18:36:32.0","2020-02-02 18:36:32.0"
584,716702,1,1,0,3,6,24,6,11,0,"2020-02-02 18:39:02.0","2020-02-02 18:39:02.0"
585,557949,1,0,1,-1,4,24,3,8,0,"2020-02-02 18:41:31.0","2020-02-02 18:41:31.0"
586,644982,1,1,0,3,3,18,5,14,0,"2020-02-02 18:43:32.0","2020-02-02 18:43:32.0"
587,1004072,1,0,1,-1,4,18,3,10,0,"2020-02-02 18:43:32.0","2020-02-02 18:43:32.0"
588,764727,3,2,1,5,21,59,26,50,0,"2020-02-02 18:45:01.0","2020-02-02 18:45:01.0"
589,807008,3,2,1,5,8,56,23,44,0,"2020-02-02 18:45:31.0","2020-02-02 18:45:31.0"
590,174657,10,7,3,18,42,162,82,169,0,"2020-02-02 18:46:01.0","2020-02-02 18:46:01.0"
591,82254,1,1,0,3,8,17,5,11,0,"2020-02-02 18:52:01.0","2020-02-02 18:52:01.0"
592,753765,2,1,1,2,6,36,13,23,0,"2020-02-02 18:52:01.0","2020-02-02 18:52:01.0"
593,613895,1,0,1,-1,3,18,5,11,0,"2020-02-02 18:52:01.0","2020-02-02 18:52:01.0"
594,504365,7,5,2,13,30,124,42,97,0,"2020-02-02 18:54:02.0","2020-02-02 18:54:02.0"
595,357759,1,0,1,-1,7,28,7,20,0,"2020-02-02 18:58:31.0","2020-02-02 18:58:31.0"
596,59949,1,0,1,-1,2,11,10,11,0,"2020-02-02 19:00:31.0","2020-02-02 19:00:31.0"
597,504651,5,1,4,-1,23,88,64,84,0,"2020-02-02 19:00:31.0","2020-02-02 19:00:31.0"
598,1267528,1,1,0,3,6,20,3,17,0,"2020-02-02 19:04:01.0","2020-02-02 19:04:01.0"
599,549621,4,2,2,4,18,78,37,52,0,"2020-02-02 19:04:03.0","2020-02-02 19:04:03.0"
600,270593,1,1,0,3,2,11,2,5,0,"2020-02-02 19:05:32.0","2020-02-02 19:05:32.0"
601,569891,10,9,1,25,32,171,81,122,0,"2020-02-02 19:06:31.0","2020-02-02 19:06:31.0"
602,670125,1,0,1,-1,2,11,0,1,0,"2020-02-02 19:06:31.0","2020-02-02 19:06:31.0"
603,1120838,2,0,2,-2,6,47,24,29,0,"2020-02-02 19:06:31.0","2020-02-02 19:06:31.0"
604,1170667,2,2,0,6,3,28,11,25,0,"2020-02-02 19:06:31.0","2020-02-02 19:06:31.0"
605,741596,9,5,4,11,46,208,101,143,0,"2020-02-02 19:15:01.0","2020-02-02 19:15:01.0"
606,1117902,1,1,0,3,1,6,12,9,0,"2020-02-02 19:15:01.0","2020-02-02 19:15:01.0"
607,145635,2,0,2,-2,8,34,13,19,0,"2020-02-02 19:16:03.0","2020-02-02 19:16:03.0"
608,993748,2,1,1,2,7,35,8,19,0,"2020-02-02 19:16:03.0","2020-02-02 19:16:03.0"
609,118787,1,0,1,-1,4,21,9,15,0,"2020-02-02 19:19:02.0","2020-02-02 19:19:02.0"
610,1157536,2,1,1,2,4,15,5,16,0,"2020-02-02 19:21:01.0","2020-02-02 19:21:01.0"
611,773873,2,2,0,6,5,41,35,39,0,"2020-02-02 19:21:31.0","2020-02-02 19:21:31.0"
612,1127800,1,0,1,-1,1,19,3,14,0,"2020-02-02 19:25:01.0","2020-02-02 19:25:01.0"
613,120495,3,0,3,-3,19,78,29,41,0,"2020-02-02 19:27:31.0","2020-02-02 19:27:31.0"
614,146144,1,1,0,3,7,15,8,14,0,"2020-02-02 19:32:03.0","2020-02-02 19:32:03.0"
615,771418,1,0,1,-1,2,12,5,7,0,"2020-02-02 19:32:03.0","2020-02-02 19:32:03.0"
616,1148735,2,0,2,-3,11,27,9,15,0,"2020-02-02 19:37:01.0","2020-02-02 19:37:01.0"
617,1107212,1,0,1,-1,12,24,10,17,0,"2020-02-02 19:37:31.0","2020-02-02 19:37:31.0"
618,1222071,2,2,0,6,15,41,15,26,0,"2020-02-02 19:37:31.0","2020-02-02 19:37:31.0"
619,859746,2,2,0,6,8,25,15,25,0,"2020-02-02 19:40:31.0","2020-02-02 19:40:31.0"
620,379374,3,2,1,5,21,57,23,46,0,"2020-02-02 19:43:31.0","2020-02-02 19:43:31.0"
621,1220417,8,6,2,16,31,153,98,132,0,"2020-02-02 19:45:01.0","2020-02-02 19:45:01.0"
622,336387,3,1,2,1,15,59,21,33,0,"2020-02-02 19:47:01.0","2020-02-02 19:47:01.0"
623,218419,1,0,1,-1,4,15,8,14,0,"2020-02-02 19:52:02.0","2020-02-02 19:52:02.0"
624,617461,3,1,2,1,14,41,30,30,0,"2020-02-02 19:52:02.0","2020-02-02 19:52:02.0"
625,777721,4,2,2,4,19,80,63,67,0,"2020-02-02 19:55:32.0","2020-02-02 19:55:32.0"
626,777926,7,1,6,-3,14,143,28,81,0,"2020-02-02 19:55:32.0","2020-02-02 19:55:32.0"
627,1055627,1,1,0,3,4,12,6,12,0,"2020-02-02 19:55:32.0","2020-02-02 19:55:32.0"
628,96870,1,0,1,-1,4,20,8,15,0,"2020-02-02 19:59:02.0","2020-02-02 19:59:02.0"
629,569483,3,2,1,5,7,44,23,41,0,"2020-02-02 19:59:02.0","2020-02-02 19:59:02.0"
630,964008,1,1,0,3,7,11,6,13,0,"2020-02-02 19:59:02.0","2020-02-02 19:59:02.0"
631,1110591,1,0,1,-1,1,8,0,5,0,"2020-02-02 19:59:02.0","2020-02-02 19:59:02.0"
632,305247,1,0,1,-1,1,22,5,10,0,"2020-02-02 19:59:31.0","2020-02-02 19:59:31.0"
633,413703,1,0,1,-1,7,23,8,8,0,"2020-02-02 19:59:31.0","2020-02-02 19:59:31.0"
634,58736,1,0,1,-1,4,22,13,12,0,"2020-02-02 19:59:32.0","2020-02-02 19:59:32.0"
635,934062,1,0,1,-1,4,20,13,17,0,"2020-02-02 20:00:31.0","2020-02-02 20:00:31.0"
636,1214027,5,5,0,15,29,85,18,67,0,"2020-02-02 20:00:31.0","2020-02-02 20:00:31.0"
637,676429,1,1,0,3,3,12,8,16,0,"2020-02-02 20:00:32.0","2020-02-02 20:00:32.0"
638,733808,5,1,4,-1,19,96,34,55,0,"2020-02-02 20:02:02.0","2020-02-02 20:02:02.0"
639,272428,14,10,4,26,67,255,129,201,0,"2020-02-02 20:04:02.0","2020-02-02 20:04:02.0"
640,1092268,1,0,1,-1,1,21,8,14,0,"2020-02-02 20:04:03.0","2020-02-02 20:04:03.0"
641,855256,2,1,1,2,6,41,26,34,0,"2020-02-02 20:04:32.0","2020-02-02 20:04:32.0"
642,1196200,1,1,0,3,4,22,5,10,0,"2020-02-02 20:09:32.0","2020-02-02 20:09:32.0"
643,42326,2,1,1,2,3,42,22,28,0,"2020-02-02 20:10:31.0","2020-02-02 20:10:31.0"
644,489562,2,1,1,2,7,33,12,21,0,"2020-02-02 20:11:02.0","2020-02-02 20:11:02.0"
645,434863,1,0,1,-1,2,20,4,8,0,"2020-02-02 20:12:02.0","2020-02-02 20:12:02.0"
646,913014,1,0,1,-1,3,21,7,12,0,"2020-02-02 20:12:02.0","2020-02-02 20:12:02.0"
647,974451,1,0,1,-1,3,22,8,13,0,"2020-02-02 20:21:01.0","2020-02-02 20:21:01.0"
648,172855,4,2,2,4,10,53,17,41,0,"2020-02-02 20:28:03.0","2020-02-02 20:28:03.0"
649,611008,1,1,0,3,4,18,8,14,0,"2020-02-02 20:29:31.0","2020-02-02 20:29:31.0"
650,998473,1,0,1,-1,3,21,11,15,0,"2020-02-02 20:29:31.0","2020-02-02 20:29:31.0"
651,1221290,9,8,1,23,47,154,100,146,0,"2020-02-02 20:29:31.0","2020-02-02 20:29:31.0"
652,83311,2,1,1,2,9,39,8,17,0,"2020-02-02 20:30:03.0","2020-02-02 20:30:03.0"
653,18791,2,1,1,2,20,47,11,20,0,"2020-02-02 20:31:32.0","2020-02-02 20:31:32.0"
654,80325,1,0,1,-1,6,22,6,9,0,"2020-02-02 20:32:31.0","2020-02-02 20:32:31.0"
655,711356,1,1,0,3,8,19,18,21,0,"2020-02-02 20:37:02.0","2020-02-02 20:37:02.0"
656,920822,6,3,3,6,25,107,41,70,0,"2020-02-02 20:37:02.0","2020-02-02 20:37:02.0"
657,426823,7,4,3,9,20,108,43,99,0,"2020-02-02 20:39:32.0","2020-02-02 20:39:32.0"
658,1223903,3,1,2,1,9,64,23,35,0,"2020-02-02 20:43:32.0","2020-02-02 20:43:32.0"
659,846511,1,1,0,3,6,25,12,17,0,"2020-02-02 20:44:01.0","2020-02-02 20:44:01.0"
660,1016208,1,0,1,-1,3,16,7,8,0,"2020-02-02 20:46:32.0","2020-02-02 20:46:32.0"
661,123070,1,1,0,3,6,22,11,18,0,"2020-02-02 20:47:01.0","2020-02-02 20:47:01.0"
662,98761,1,0,1,-1,2,31,8,19,0,"2020-02-02 20:49:31.0","2020-02-02 20:49:31.0"
663,242960,5,3,2,7,29,91,43,69,0,"2020-02-02 20:49:35.0","2020-02-02 20:49:35.0"
664,1023121,2,0,2,-2,8,40,14,27,0,"2020-02-02 20:50:31.0","2020-02-02 20:50:31.0"
665,619753,1,1,0,3,3,6,0,0,0,"2020-02-02 20:58:02.0","2020-02-02 20:58:02.0"
666,1089291,1,0,1,-1,2,8,4,7,0,"2020-02-02 20:58:02.0","2020-02-02 20:58:02.0"
667,527586,2,1,1,2,3,14,4,9,0,"2020-02-02 20:58:32.0","2020-02-02 20:58:32.0"
668,1033670,1,1,0,3,1,7,11,14,0,"2020-02-02 20:58:32.0","2020-02-02 20:58:32.0"
669,111822,1,1,0,3,4,15,4,8,0,"2020-02-02 20:59:02.0","2020-02-02 20:59:02.0"
670,239318,2,2,0,6,9,43,13,33,0,"2020-02-02 21:09:02.0","2020-02-02 21:09:02.0"
671,623598,1,0,1,-1,6,23,7,8,0,"2020-02-02 21:12:02.0","2020-02-02 21:12:02.0"
672,772965,3,1,2,1,14,58,22,54,0,"2020-02-02 21:12:02.0","2020-02-02 21:12:02.0"
673,185676,4,2,2,4,6,70,9,23,0,"2020-02-02 21:15:02.0","2020-02-02 21:15:02.0"
674,117484,1,1,0,3,7,11,6,12,0,"2020-02-02 21:15:33.0","2020-02-02 21:15:33.0"
675,310962,1,1,0,3,4,18,7,14,0,"2020-02-02 21:17:02.0","2020-02-02 21:17:02.0"
676,945799,1,0,1,-1,0,9,1,3,0,"2020-02-02 21:21:32.0","2020-02-02 21:21:32.0"
677,904690,1,0,1,-1,3,24,11,13,0,"2020-02-02 21:25:02.0","2020-02-02 21:25:02.0"
678,475929,2,1,1,2,6,51,12,21,0,"2020-02-02 21:29:02.0","2020-02-02 21:29:02.0"
679,360691,4,3,1,7,12,38,33,45,0,"2020-02-02 21:31:32.0","2020-02-02 21:31:32.0"
680,1035527,1,0,1,-1,2,16,3,9,0,"2020-02-02 21:31:32.0","2020-02-02 21:31:32.0"
681,1245080,1,0,1,-1,3,18,5,7,0,"2020-02-02 21:31:32.0","2020-02-02 21:31:32.0"
682,309021,3,2,1,5,27,60,19,42,0,"2020-02-02 21:33:31.0","2020-02-02 21:33:31.0"
683,850925,2,2,0,5,6,29,10,22,0,"2020-02-02 21:33:31.0","2020-02-02 21:33:31.0"
684,34017,1,0,1,-1,3,18,1,7,0,"2020-02-02 21:35:32.0","2020-02-02 21:35:32.0"
685,123070,1,1,0,3,4,16,6,10,0,"2020-02-02 21:35:32.0","2020-02-02 21:35:32.0"
686,582064,4,2,2,4,21,70,35,61,0,"2020-02-02 21:36:31.0","2020-02-02 21:36:31.0"
687,1031184,1,1,0,3,2,2,1,4,0,"2020-02-02 21:36:31.0","2020-02-02 21:36:31.0"
688,1118230,2,1,1,2,6,34,12,19,0,"2020-02-02 21:36:31.0","2020-02-02 21:36:31.0"
689,91095,1,0,1,-1,4,25,10,15,0,"2020-02-02 21:39:31.0","2020-02-02 21:39:31.0"
690,209752,1,1,0,3,5,16,7,14,0,"2020-02-02 21:42:02.0","2020-02-02 21:42:02.0"
691,833914,1,1,0,3,1,1,0,0,0,"2020-02-02 21:42:02.0","2020-02-02 21:42:02.0"
692,790742,1,1,0,3,8,11,5,8,0,"2020-02-02 21:50:02.0","2020-02-02 21:50:02.0"
693,996013,3,1,2,1,4,49,15,28,0,"2020-02-02 21:50:02.0","2020-02-02 21:50:02.0"
694,925706,3,2,1,5,9,39,46,36,0,"2020-02-02 21:50:31.0","2020-02-02 21:50:31.0"
695,1030693,1,1,0,3,4,20,6,15,0,"2020-02-02 21:50:31.0","2020-02-02 21:50:31.0"
696,33537,1,0,1,-1,4,26,9,18,0,"2020-02-02 21:57:31.0","2020-02-02 21:57:31.0"
697,108926,1,1,0,3,2,13,11,17,0,"2020-02-02 21:57:31.0","2020-02-02 21:57:31.0"
698,775763,1,1,0,3,0,4,2,2,0,"2020-02-02 21:57:31.0","2020-02-02 21:57:31.0"
699,949506,1,0,1,-1,3,24,3,7,0,"2020-02-02 21:57:32.0","2020-02-02 21:57:32.0"
700,115087,4,3,1,7,7,33,27,19,0,"2020-02-02 22:03:32.0","2020-02-02 22:03:32.0"
701,135683,1,1,0,3,3,16,6,14,0,"2020-02-02 22:04:32.0","2020-02-02 22:04:32.0"
702,155072,3,2,1,5,11,32,9,27,0,"2020-02-02 22:05:02.0","2020-02-02 22:05:02.0"
703,690489,1,0,1,-1,2,10,2,5,0,"2020-02-02 22:05:02.0","2020-02-02 22:05:02.0"
704,844133,1,0,1,-1,8,23,6,10,0,"2020-02-02 22:05:02.0","2020-02-02 22:05:02.0"
705,233803,1,0,1,-1,5,11,4,4,0,"2020-02-02 22:06:32.0","2020-02-02 22:06:32.0"
706,521498,1,0,1,-1,0,8,1,4,0,"2020-02-02 22:06:32.0","2020-02-02 22:06:32.0"
707,569030,1,1,0,3,1,14,9,14,0,"2020-02-02 22:07:01.0","2020-02-02 22:07:01.0"
708,272525,1,1,0,3,4,8,3,9,0,"2020-02-02 22:10:31.0","2020-02-02 22:10:31.0"
709,635499,1,1,0,3,3,31,13,26,0,"2020-02-02 22:10:31.0","2020-02-02 22:10:31.0"
710,886133,1,1,0,3,7,3,6,2,0,"2020-02-02 22:10:31.0","2020-02-02 22:10:31.0"
711,1040242,1,0,1,-1,4,10,5,7,0,"2020-02-02 22:18:32.0","2020-02-02 22:18:32.0"
712,88352,3,1,2,1,7,57,8,24,0,"2020-02-02 22:19:32.0","2020-02-02 22:19:32.0"
713,1154440,2,0,2,-2,12,55,21,41,0,"2020-02-02 22:21:31.0","2020-02-02 22:21:31.0"
714,12916,1,0,1,-1,4,17,5,8,0,"2020-02-02 22:26:31.0","2020-02-02 22:26:31.0"
715,117116,3,3,0,9,15,58,38,51,0,"2020-02-02 22:27:02.0","2020-02-02 22:27:02.0"
716,947781,1,1,0,3,3,14,8,11,0,"2020-02-02 22:27:32.0","2020-02-02 22:27:32.0"
717,572607,17,8,9,14,62,363,126,229,0,"2020-02-02 22:46:02.0","2020-02-02 22:46:02.0"
718,575155,3,1,2,1,11,64,10,31,0,"2020-02-02 22:50:01.0","2020-02-02 22:50:01.0"
719,388214,1,0,1,-1,6,21,15,17,0,"2020-02-02 22:53:01.0","2020-02-02 22:53:01.0"
720,1117485,1,0,1,-1,8,23,6,10,0,"2020-02-02 22:54:31.0","2020-02-02 22:54:31.0"
721,620450,1,1,0,3,3,18,7,18,0,"2020-02-02 22:59:32.0","2020-02-02 22:59:32.0"
722,732722,2,1,1,2,13,40,12,23,0,"2020-02-02 22:59:32.0","2020-02-02 22:59:32.0"
723,516372,3,2,1,5,10,56,14,39,0,"2020-02-02 23:00:01.0","2020-02-02 23:00:01.0"
724,1086714,1,0,1,-1,4,20,5,8,0,"2020-02-02 23:01:02.0","2020-02-02 23:01:02.0"
725,753338,1,0,1,-1,4,17,3,9,0,"2020-02-02 23:02:31.0","2020-02-02 23:02:31.0"
726,764851,3,1,2,1,23,80,27,42,0,"2020-02-02 23:10:32.0","2020-02-02 23:10:32.0"
727,1076944,1,0,1,-1,5,19,2,13,0,"2020-02-02 23:12:33.0","2020-02-02 23:12:33.0"
728,589340,4,3,1,8,14,64,30,47,0,"2020-02-02 23:13:31.0","2020-02-02 23:13:31.0"
729,285646,2,1,1,2,10,31,16,24,0,"2020-02-02 23:13:32.0","2020-02-02 23:13:32.0"
730,610545,2,1,1,2,7,49,17,24,0,"2020-02-02 23:15:33.0","2020-02-02 23:15:33.0"
731,677955,1,1,0,3,6,14,8,14,0,"2020-02-02 23:26:02.0","2020-02-02 23:26:02.0"
732,12192,1,1,0,3,4,19,12,18,0,"2020-02-02 23:33:02.0","2020-02-02 23:33:02.0"
733,787662,2,2,0,6,8,36,19,25,0,"2020-02-02 23:41:02.0","2020-02-02 23:41:02.0"
734,95305,4,4,0,12,28,76,52,70,0,"2020-02-02 23:45:01.0","2020-02-02 23:45:01.0"
735,329421,1,1,0,3,6,20,13,14,0,"2020-02-02 23:46:32.0","2020-02-02 23:46:32.0"
736,537307,2,1,1,2,14,36,13,26,0,"2020-02-02 23:46:32.0","2020-02-02 23:46:32.0"
737,106857,4,3,1,8,23,66,30,57,0,"2020-02-02 23:47:03.0","2020-02-02 23:47:03.0"
738,38366,2,1,1,2,7,41,8,23,0,"2020-02-02 23:51:32.0","2020-02-02 23:51:32.0"
739,397222,1,1,0,3,3,16,7,13,0,"2020-02-02 23:51:32.0","2020-02-02 23:51:32.0"
740,639985,2,2,0,6,16,40,17,26,0,"2020-02-03 00:01:02.0","2020-02-03 00:01:02.0"
741,889830,1,1,0,3,9,30,11,28,0,"2020-02-03 00:04:31.0","2020-02-03 00:04:31.0"
742,933577,4,2,2,4,15,74,17,34,0,"2020-02-03 00:05:02.0","2020-02-03 00:05:02.0"
743,859389,1,1,0,3,2,21,5,13,0,"2020-02-03 00:05:32.0","2020-02-03 00:05:32.0"
744,989651,4,2,2,4,15,95,24,51,0,"2020-02-03 00:05:32.0","2020-02-03 00:05:32.0"
745,1183063,1,1,0,3,3,23,10,16,0,"2020-02-03 00:06:02.0","2020-02-03 00:06:02.0"
746,428910,1,1,0,3,3,5,3,5,0,"2020-02-03 00:08:31.0","2020-02-03 00:08:31.0"
747,786604,1,1,0,3,1,7,2,6,0,"2020-02-03 00:08:31.0","2020-02-03 00:08:31.0"
748,984950,2,0,2,-2,7,40,6,18,0,"2020-02-03 00:08:31.0","2020-02-03 00:08:31.0"
749,919978,5,4,1,11,31,77,31,55,0,"2020-02-03 00:11:32.0","2020-02-03 00:11:32.0"
